1, 101716, Pitch_bend_c, 0, 3927
1, 101742, Pitch_bend_c, 0, 5156
1, 101768, Pitch_bend_c, 0, 6312
1, 101793, Pitch_bend_c, 0, 7372
1, 101819, Pitch_bend_c, 0, 8192
1, 104896, Note_on_c, 0, 63, 0
1, 105148, Note_on_c, 0, 61, 72
1, 105236, Note_on_c, 0, 59, 78
1, 105374, Note_on_c, 0, 61, 0
1, 105752, Note_on_c, 0, 61, 70
1, 105841, Note_on_c, 0, 58, 74
1, 105923, Note_on_c, 0, 59, 0
1, 105974, Note_on_c, 0, 61, 0
1, 106427, Note_on_c, 0, 60, 61
1, 106585, Note_on_c, 0, 58, 0
1, 107899, Note_on_c, 0, 61, 29
1, 108124, Note_on_c, 0, 60, 0
1, 111956, Note_on_c, 0, 66, 68
1, 112124, Note_on_c, 0, 61, 0
1, 112473, Note_on_c, 0, 63, 68
1, 112594, Note_on_c, 0, 66, 0
1, 113132, Note_on_c, 0, 68, 87
1, 113232, Note_on_c, 0, 63, 0
1, 116396, Note_on_c, 0, 68, 0
1, 116708, Note_on_c, 0, 68, 68
1, 116737, Note_on_c, 0, 66, 82
1, 116886, Note_on_c, 0, 68, 0
1, 117307, Note_on_c, 0, 68, 61
1, 117420, Note_on_c, 0, 66, 0
1, 117928, Note_on_c, 0, 70, 64
1, 118033, Note_on_c, 0, 71, 84
1, 118102, Note_on_c, 0, 68, 0
1, 118212, Note_on_c, 0, 70, 0
1, 121528, Pitch_bend_c, 0, 7782
1, 121555, Pitch_bend_c, 0, 7348
1, 121580, Pitch_bend_c, 0, 7083
1, 121606, Pitch_bend_c, 0, 6650
1, 121632, Pitch_bend_c, 0, 6529
1, 121657, Pitch_bend_c, 0, 6385
1, 121683, Pitch_bend_c, 0, 6192
1, 121760, Pitch_bend_c, 0, 6047
1, 121785, Pitch_bend_c, 0, 5806
1, 121811, Pitch_bend_c, 0, 5445
1, 121836, Pitch_bend_c, 0, 5204
1, 121862, Pitch_bend_c, 0, 5036
1, 121912, Pitch_bend_c, 0, 4795
1, 121988, Pitch_bend_c, 0, 4602
1, 122041, Pitch_bend_c, 0, 4433
1, 122297, Pitch_bend_c, 0, 4337
1, 122348, Pitch_bend_c, 0, 4457
1, 122398, Pitch_bend_c, 0, 4698
1, 122424, Pitch_bend_c, 0, 4867
1, 122449, Pitch_bend_c, 0, 5349
1, 122475, Pitch_bend_c, 0, 5855
1, 122500, Pitch_bend_c, 0, 6505
1, 122528, Pitch_bend_c, 0, 6939
1, 122553, Pitch_bend_c, 0, 7517
1, 122578, Pitch_bend_c, 0, 7975
1, 122604, Pitch_bend_c, 0, 8192
1, 123065, Pitch_bend_c, 0, 8071
1, 123090, Pitch_bend_c, 0, 7613
1, 123116, Pitch_bend_c, 0, 7180
1, 123142, Pitch_bend_c, 0, 6601
1, 123167, Pitch_bend_c, 0, 6168
1, 123193, Pitch_bend_c, 0, 5662
1, 123219, Pitch_bend_c, 0, 5469
1, 123244, Pitch_bend_c, 0, 5180
1, 123270, Pitch_bend_c, 0, 5011
1, 123526, Pitch_bend_c, 0, 4819
1, 123577, Pitch_bend_c, 0, 4698
1, 123731, Pitch_bend_c, 0, 4843
1, 123756, Pitch_bend_c, 0, 5180
1, 123782, Pitch_bend_c, 0, 5517
1, 123808, Pitch_bend_c, 0, 5999
1, 123833, Pitch_bend_c, 0, 6409
1, 123859, Pitch_bend_c, 0, 6866
1, 123884, Pitch_bend_c, 0, 7348
1, 123910, Pitch_bend_c, 0, 7782
1, 123934, Pitch_bend_c, 0, 8192
1, 124345, Pitch_bend_c, 0, 7926
1, 124371, Pitch_bend_c, 0, 7396
1, 124396, Pitch_bend_c, 0, 6842
1, 124422, Pitch_bend_c, 0, 6457
1, 124448, Pitch_bend_c, 0, 6096
1, 124473, Pitch_bend_c, 0, 5903
1, 124499, Pitch_bend_c, 0, 5590
1, 124524, Pitch_bend_c, 0, 5373
1, 124550, Pitch_bend_c, 0, 5060
1, 124575, Pitch_bend_c, 0, 4843
1, 124601, Pitch_bend_c, 0, 4698
1, 124626, Pitch_bend_c, 0, 4554
1, 124678, Pitch_bend_c, 0, 4289
1, 124729, Pitch_bend_c, 0, 3976
1, 124780, Pitch_bend_c, 0, 3783
1, 124832, Pitch_bend_c, 0, 3686
1, 125011, Pitch_bend_c, 0, 3807
1, 125036, Pitch_bend_c, 0, 4024
1, 125062, Pitch_bend_c, 0, 4313
1, 125087, Pitch_bend_c, 0, 4698
1, 125113, Pitch_bend_c, 0, 5228
1, 125138, Pitch_bend_c, 0, 5903
1, 125164, Pitch_bend_c, 0, 6505
1, 125190, Pitch_bend_c, 0, 7035
1, 125216, Pitch_bend_c, 0, 7421
1, 125241, Pitch_bend_c, 0, 7830
1, 125267, Pitch_bend_c, 0, 8191
1, 125292, Pitch_bend_c, 0, 8192
1, 126100, Note_on_c, 0, 68, 61
1, 126595, Note_on_c, 0, 71, 0
1, 128532, Note_on_c, 0, 68, 0
1, 128720, Note_on_c, 0, 66, 80
1, 129129, Note_on_c, 0, 68, 72
1, 129262, Note_on_c, 0, 66, 0
1, 129649, Note_on_c, 0, 71, 76
1, 129792, Note_on_c, 0, 68, 0
1, 129824, Pitch_bend_c, 0, 7686
1, 129849, Pitch_bend_c, 0, 6891
1, 129875, Pitch_bend_c, 0, 6120
1, 129899, Pitch_bend_c, 0, 5469
1, 129926, Pitch_bend_c, 0, 5011
1, 129952, Pitch_bend_c, 0, 4698
1, 129977, Pitch_bend_c, 0, 4554
1, 130028, Pitch_bend_c, 0, 4650
1, 130105, Pitch_bend_c, 0, 4530
1, 130130, Pitch_bend_c, 0, 4626
1, 130184, Pitch_bend_c, 0, 4891
1, 130232, Pitch_bend_c, 0, 5349
1, 130259, Pitch_bend_c, 0, 5614
1, 130284, Pitch_bend_c, 0, 5975
1, 130310, Pitch_bend_c, 0, 6505
1, 130336, Pitch_bend_c, 0, 6963
1, 130361, Pitch_bend_c, 0, 7445
1, 130387, Pitch_bend_c, 0, 7951
1, 130412, Pitch_bend_c, 0, 8192
1, 132204, Pitch_bend_c, 0, 8023
1, 132230, Pitch_bend_c, 0, 6963
1, 132256, Pitch_bend_c, 0, 5879
1, 132281, Pitch_bend_c, 0, 4819
1, 132307, Pitch_bend_c, 0, 4192
1, 132332, Pitch_bend_c, 0, 3614
1, 132358, Pitch_bend_c, 0, 3181
1, 132384, Pitch_bend_c, 0, 2867
1, 132409, Pitch_bend_c, 0, 2554
1, 132460, Pitch_bend_c, 0, 2145
1, 132537, Pitch_bend_c, 0, 2048
1, 132563, Pitch_bend_c, 0, 1687
1, 132588, Pitch_bend_c, 0, 1422
1, 132614, Pitch_bend_c, 0, 1301
1, 132640, Pitch_bend_c, 0, 1181
1, 132665, Pitch_bend_c, 0, 1061
1, 132691, Pitch_bend_c, 0, 1157
1, 132768, Pitch_bend_c, 0, 1422
1, 132793, Pitch_bend_c, 0, 1518
1, 132819, Pitch_bend_c, 0, 1976
1, 132843, Pitch_bend_c, 0, 2410
1, 132870, Pitch_bend_c, 0, 3060
1, 132896, Pitch_bend_c, 0, 3638
1, 132921, Pitch_bend_c, 0, 4361
1, 132947, Pitch_bend_c, 0, 4963
1, 132971, Pitch_bend_c, 0, 5662
1, 132996, Pitch_bend_c, 0, 6120
1, 133022, Pitch_bend_c, 0, 6457
1, 133048, Pitch_bend_c, 0, 6650
1, 133073, Pitch_bend_c, 0, 6770
1, 133100, Pitch_bend_c, 0, 7059
1, 133126, Pitch_bend_c, 0, 7156
1, 133150, Pitch_bend_c, 0, 7396
1, 133177, Pitch_bend_c, 0, 7493
1, 133201, Pitch_bend_c, 0, 7830
1, 133228, Pitch_bend_c, 0, 7975
1, 133254, Pitch_bend_c, 0, 8119
1, 133331, Pitch_bend_c, 0, 7878
1, 133382, Pitch_bend_c, 0, 7445
1, 133408, Pitch_bend_c, 0, 7107
1, 133433, Pitch_bend_c, 0, 6336
1, 133459, Pitch_bend_c, 0, 5686
1, 133483, Pitch_bend_c, 0, 5084
1, 133508, Pitch_bend_c, 0, 4578
1, 133536, Pitch_bend_c, 0, 4313
1, 133560, Pitch_bend_c, 0, 4192
1, 133638, Pitch_bend_c, 0, 4313
1, 133664, Pitch_bend_c, 0, 4216
1, 133689, Pitch_bend_c, 0, 4409
1, 133715, Pitch_bend_c, 0, 4602
1, 133740, Pitch_bend_c, 0, 4698
1, 133792, Pitch_bend_c, 0, 4795
1, 133817, Pitch_bend_c, 0, 4626
1, 133868, Pitch_bend_c, 0, 4795
1, 133894, Pitch_bend_c, 0, 4698
1, 133920, Pitch_bend_c, 0, 4987
1, 133945, Pitch_bend_c, 0, 5180
1, 133969, Pitch_bend_c, 0, 5614
1, 133995, Pitch_bend_c, 0, 6047
1, 134020, Pitch_bend_c, 0, 6529
1, 134046, Pitch_bend_c, 0, 6987
1, 134072, Pitch_bend_c, 0, 7541
1, 134099, Pitch_bend_c, 0, 8023
1, 134124, Pitch_bend_c, 0, 8192
1, 134353, Pitch_bend_c, 0, 7878
1, 134380, Pitch_bend_c, 0, 7228
1, 134406, Pitch_bend_c, 0, 6626
1, 134432, Pitch_bend_c, 0, 5903
1, 134456, Pitch_bend_c, 0, 5469
1, 134481, Pitch_bend_c, 0, 4867
1, 134507, Pitch_bend_c, 0, 4506
1, 134532, Pitch_bend_c, 0, 4216
1, 134558, Pitch_bend_c, 0, 4024
1, 134584, Pitch_bend_c, 0, 3879
1, 134636, Pitch_bend_c, 0, 4024
1, 134662, Pitch_bend_c, 0, 3831
1, 134686, Pitch_bend_c, 0, 3927
1, 134739, Pitch_bend_c, 0, 3831
1, 134764, Pitch_bend_c, 0, 3614
1, 134816, Pitch_bend_c, 0, 3518
1, 134867, Pitch_bend_c, 0, 3638
1, 134892, Pitch_bend_c, 0, 3927
1, 134918, Pitch_bend_c, 0, 4096
1, 134942, Pitch_bend_c, 0, 4433
1, 134968, Pitch_bend_c, 0, 4771
1, 134993, Pitch_bend_c, 0, 5276
1, 135020, Pitch_bend_c, 0, 5614
1, 135044, Pitch_bend_c, 0, 6120
1, 135068, Pitch_bend_c, 0, 6577
1, 135094, Pitch_bend_c, 0, 7059
1, 135123, Pitch_bend_c, 0, 7661
1, 135148, Pitch_bend_c, 0, 8119
1, 135174, Pitch_bend_c, 0, 8192
1, 135712, Note_on_c, 0, 70, 54
1, 135800, Note_on_c, 0, 68, 70
1, 136059, Note_on_c, 0, 71, 0
1, 136098, Note_on_c, 0, 70, 0
1, 137787, Note_on_c, 0, 68, 0
1, 138000, Note_on_c, 0, 66, 87
1, 138473, Note_on_c, 0, 68, 72
1, 138593, Note_on_c, 0, 66, 0
1, 140532, Note_on_c, 0, 71, 66
1, 140734, Note_on_c, 0, 68, 0
1, 140932, Pitch_bend_c, 0, 8143
1, 140958, Pitch_bend_c, 0, 7999
1, 141035, Pitch_bend_c, 0, 7902
1, 141060, Pitch_bend_c, 0, 7999
1, 141112, Pitch_bend_c, 0, 8167
1, 141162, Pitch_bend_c, 0, 8192
1, 142507, Note_on_c, 0, 70, 66
1, 142777, Note_on_c, 0, 71, 0
1, 144242, Note_on_c, 0, 70, 0
1, 144424, Note_on_c, 0, 70, 78
1, 144993, Note_on_c, 0, 72, 54
1, 145182, Pitch_bend_c, 0, 8253
1, 145190, Note_on_c, 0, 70, 0
1, 145207, Pitch_bend_c, 0, 8563
1, 145233, Pitch_bend_c, 0, 8646
1, 145258, Pitch_bend_c, 0, 8770
1, 145284, Pitch_bend_c, 0, 8914
1, 145310, Pitch_bend_c, 0, 9142
1, 145336, Pitch_bend_c, 0, 9349
1, 145361, Pitch_bend_c, 0, 9638
1, 145387, Pitch_bend_c, 0, 9990
1, 145412, Pitch_bend_c, 0, 10259
1, 145438, Pitch_bend_c, 0, 10549
1, 145464, Pitch_bend_c, 0, 10652
1, 145642, Pitch_bend_c, 0, 10528
1, 145668, Pitch_bend_c, 0, 10383
1, 145694, Pitch_bend_c, 0, 10176
1, 145719, Pitch_bend_c, 0, 9887
1, 145745, Pitch_bend_c, 0, 9535
1, 145770, Pitch_bend_c, 0, 9204
1, 145796, Pitch_bend_c, 0, 8832
1, 145822, Pitch_bend_c, 0, 8625
1, 145848, Pitch_bend_c, 0, 8459
1, 145873, Pitch_bend_c, 0, 8211
1, 145899, Pitch_bend_c, 0, 8192
1, 147204, Pitch_bend_c, 0, 8294
1, 147230, Pitch_bend_c, 0, 8811
1, 147256, Pitch_bend_c, 0, 9307
1, 147281, Pitch_bend_c, 0, 9556
1, 147332, Pitch_bend_c, 0, 9452
1, 147358, Pitch_bend_c, 0, 9080
1, 147384, Pitch_bend_c, 0, 8397
1, 147409, Pitch_bend_c, 0, 8192
1, 148048, Pitch_bend_c, 0, 9245
1, 148075, Pitch_bend_c, 0, 10693
1, 148100, Pitch_bend_c, 0, 12079
1, 148126, Pitch_bend_c, 0, 13031
1, 148151, Pitch_bend_c, 0, 13362
1, 148202, Pitch_bend_c, 0, 12948
1, 148228, Pitch_bend_c, 0, 12286
1, 148254, Pitch_bend_c, 0, 11624
1, 148280, Pitch_bend_c, 0, 10942
1, 148305, Pitch_bend_c, 0, 10486
1, 148331, Pitch_bend_c, 0, 10114
1, 148356, Pitch_bend_c, 0, 9742
1, 148382, Pitch_bend_c, 0, 9452
1, 148408, Pitch_bend_c, 0, 9059
1, 148433, Pitch_bend_c, 0, 8625
1, 148459, Pitch_bend_c, 0, 8315
1, 148484, Pitch_bend_c, 0, 8192
1, 148920, Pitch_bend_c, 0, 8253
1, 148945, Pitch_bend_c, 0, 8687
1, 148971, Pitch_bend_c, 0, 9287
1, 148996, Pitch_bend_c, 0, 9887
1, 149022, Pitch_bend_c, 0, 10300
1, 149048, Pitch_bend_c, 0, 10611
1, 149073, Pitch_bend_c, 0, 10693
1, 149123, Pitch_bend_c, 0, 10300
1, 149150, Pitch_bend_c, 0, 9349
1, 149176, Pitch_bend_c, 0, 8191
1, 149201, Pitch_bend_c, 0, 8192
1, 149841, Pitch_bend_c, 0, 8459
1, 149867, Pitch_bend_c, 0, 8749
1, 149892, Pitch_bend_c, 0, 9183
1, 149918, Pitch_bend_c, 0, 9411
1, 149944, Pitch_bend_c, 0, 9535
1, 149969, Pitch_bend_c, 0, 9618
1, 150072, Pitch_bend_c, 0, 9721
1, 150096, Pitch_bend_c, 0, 9825
1, 150121, Pitch_bend_c, 0, 9907
1, 150148, Pitch_bend_c, 0, 10052
1, 150174, Pitch_bend_c, 0, 10135
1, 150200, Pitch_bend_c, 0, 10238
1, 150251, Pitch_bend_c, 0, 10321
1, 150276, Pitch_bend_c, 0, 10404
1, 150328, Pitch_bend_c, 0, 10507
1, 150353, Pitch_bend_c, 0, 10611
1, 150379, Pitch_bend_c, 0, 10735
1, 150404, Pitch_bend_c, 0, 10859
1, 150430, Pitch_bend_c, 0, 11004
1, 150556, Pitch_bend_c, 0, 11086
1, 150582, Pitch_bend_c, 0, 11190
1, 150608, Pitch_bend_c, 0, 11293
1, 150633, Pitch_bend_c, 0, 11376
1, 150686, Pitch_bend_c, 0, 11479
1, 151172, Pitch_bend_c, 0, 11562
1, 151812, Pitch_bend_c, 0, 11645
1, 154934, Pitch_bend_c, 0, 11541
1, 155036, Pitch_bend_c, 0, 11417
1, 155062, Pitch_bend_c, 0, 11231
1, 155088, Pitch_bend_c, 0, 10797
1, 155113, Pitch_bend_c, 0, 10424
1, 155139, Pitch_bend_c, 0, 10031
1, 155164, Pitch_bend_c, 0, 9618
1, 155190, Pitch_bend_c, 0, 9307
1, 155215, Pitch_bend_c, 0, 9039
1, 155241, Pitch_bend_c, 0, 8666
1, 155246, Note_on_c, 0, 72, 0
1, 155266, Pitch_bend_c, 0, 8253
1, 155292, Pitch_bend_c, 0, 8192
1, 155651, Note_on_c, 0, 68, 78
1, 156486, Note_on_c, 0, 70, 70
1, 156718, Note_on_c, 0, 70, 0
1, 157688, Note_on_c, 0, 68, 0
1, 158006, Note_on_c, 0, 66, 80
1, 158344, Note_on_c, 0, 68, 74
1, 158438, Note_on_c, 0, 66, 0
1, 160016, Note_on_c, 0, 71, 76
1, 160200, Note_on_c, 0, 68, 0
1, 160286, Pitch_bend_c, 0, 8315
1, 160310, Pitch_bend_c, 0, 8625
1, 160336, Pitch_bend_c, 0, 9018
1, 160361, Pitch_bend_c, 0, 9328
1, 160386, Pitch_bend_c, 0, 9411
1, 160438, Pitch_bend_c, 0, 9328
1, 160464, Pitch_bend_c, 0, 8935
1, 160489, Pitch_bend_c, 0, 8501
1, 160515, Pitch_bend_c, 0, 8191
1, 160540, Pitch_bend_c, 0, 8192
1, 160889, Note_on_c, 0, 70, 72
1, 161049, Note_on_c, 0, 71, 0
1, 161406, Note_on_c, 0, 72, 80
1, 161630, Note_on_c, 0, 70, 0
1, 163536, Pitch_bend_c, 0, 8687
1, 163561, Pitch_bend_c, 0, 9307
1, 163587, Pitch_bend_c, 0, 9804
1, 163612, Pitch_bend_c, 0, 10197
1, 163638, Pitch_bend_c, 0, 10445
1, 163689, Pitch_bend_c, 0, 10549
1, 163747, Note_on_c, 0, 73, 64
1, 163792, Pitch_bend_c, 0, 10693
1, 163817, Pitch_bend_c, 0, 10817
1, 163843, Pitch_bend_c, 0, 10900
1, 164176, Pitch_bend_c, 0, 10714
1, 164201, Pitch_bend_c, 0, 10383
1, 164211, Note_on_c, 0, 73, 0
1, 164226, Pitch_bend_c, 0, 10259
1, 164380, Pitch_bend_c, 0, 10135
1, 164406, Pitch_bend_c, 0, 9969
1, 164432, Pitch_bend_c, 0, 9700
1, 164457, Pitch_bend_c, 0, 9432
1, 164483, Pitch_bend_c, 0, 9183
1, 164534, Pitch_bend_c, 0, 9101
1, 164662, Pitch_bend_c, 0, 8977
1, 164738, Pitch_bend_c, 0, 9225
1, 164764, Pitch_bend_c, 0, 9514
1, 164790, Pitch_bend_c, 0, 9700
1, 164816, Pitch_bend_c, 0, 9783
1, 164944, Pitch_bend_c, 0, 9990
1, 164969, Pitch_bend_c, 0, 10280
1, 164995, Pitch_bend_c, 0, 10507
1, 165020, Pitch_bend_c, 0, 10693
1, 165225, Pitch_bend_c, 0, 10776
1, 165276, Pitch_bend_c, 0, 10900
1, 165481, Pitch_bend_c, 0, 10983
1, 165507, Pitch_bend_c, 0, 11107
1, 165711, Pitch_bend_c, 0, 11210
1, 165737, Pitch_bend_c, 0, 11335
1, 165788, Pitch_bend_c, 0, 11417
1, 165942, Pitch_bend_c, 0, 11521
1, 165993, Pitch_bend_c, 0, 11603
1, 166145, Pitch_bend_c, 0, 11728
1, 166224, Pitch_bend_c, 0, 11810
1, 166889, Pitch_bend_c, 0, 11893
1, 167144, Pitch_bend_c, 0, 11976
1, 167604, Pitch_bend_c, 0, 12058
1, 167913, Pitch_bend_c, 0, 12141
1, 169192, Pitch_bend_c, 0, 11976
1, 169219, Pitch_bend_c, 0, 11728
1, 169244, Pitch_bend_c, 0, 11541
1, 169270, Pitch_bend_c, 0, 11438
1, 169372, Pitch_bend_c, 0, 11355
1, 169424, Pitch_bend_c, 0, 11169
1, 169449, Pitch_bend_c, 0, 11004
1, 169475, Pitch_bend_c, 0, 10921
1, 169756, Pitch_bend_c, 0, 11024
1, 169782, Pitch_bend_c, 0, 11293
1, 169808, Pitch_bend_c, 0, 11376
1, 169833, Pitch_bend_c, 0, 11459
1, 169934, Pitch_bend_c, 0, 11603
1, 169961, Pitch_bend_c, 0, 11748
1, 169985, Pitch_bend_c, 0, 11914
1, 170011, Pitch_bend_c, 0, 12079
1, 170036, Pitch_bend_c, 0, 12245
1, 170062, Pitch_bend_c, 0, 12327
1, 170396, Pitch_bend_c, 0, 12141
1, 170600, Pitch_bend_c, 0, 12058
1, 170625, Pitch_bend_c, 0, 11976
1, 170651, Pitch_bend_c, 0, 11810
1, 170855, Pitch_bend_c, 0, 11728
1, 171367, Pitch_bend_c, 0, 11293
1, 171393, Pitch_bend_c, 0, 10342
1, 171419, Pitch_bend_c, 0, 9101
1, 171444, Pitch_bend_c, 0, 8192
1, 171558, Note_on_c, 0, 72, 0
1, 172342, Note_on_c, 0, 72, 82
1, 172748, Note_on_c, 0, 73, 78
1, 172883, Note_on_c, 0, 72, 0
1, 173163, Note_on_c, 0, 75, 78
1, 173275, Note_on_c, 0, 73, 0
1, 174598, Note_on_c, 0, 73, 78
1, 174657, Note_on_c, 0, 75, 0
1, 174856, Note_on_c, 0, 75, 84
1, 174929, Note_on_c, 0, 73, 0
1, 176160, Note_on_c, 0, 73, 74
1, 176280, Note_on_c, 0, 75, 0
1, 176499, Note_on_c, 0, 75, 82
1, 176600, Note_on_c, 0, 73, 0
1, 177080, Note_on_c, 0, 80, 74
1, 177208, Note_on_c, 0, 75, 0
1, 179702, Note_on_c, 0, 80, 0
1, 179903, Note_on_c, 0, 78, 80
1, 180302, Pitch_bend_c, 0, 7975
1, 180327, Pitch_bend_c, 0, 7878
1, 180353, Pitch_bend_c, 0, 7734
1, 180404, Pitch_bend_c, 0, 7372
1, 180430, Pitch_bend_c, 0, 7204
1, 180456, Pitch_bend_c, 0, 6939
1, 180481, Pitch_bend_c, 0, 6722
1, 180507, Pitch_bend_c, 0, 6481
1, 180532, Pitch_bend_c, 0, 6288
1, 180558, Pitch_bend_c, 0, 6023
1, 180609, Pitch_bend_c, 0, 5734
1, 180635, Pitch_bend_c, 0, 5614
1, 180660, Pitch_bend_c, 0, 5084
1, 180686, Pitch_bend_c, 0, 4481
1, 180712, Pitch_bend_c, 0, 4000
1, 180737, Pitch_bend_c, 0, 3542
1, 180762, Pitch_bend_c, 0, 3012
1, 180788, Pitch_bend_c, 0, 2626
1, 180814, Pitch_bend_c, 0, 2434
1, 180840, Pitch_bend_c, 0, 2265
1, 180865, Pitch_bend_c, 0, 2410
1, 180916, Pitch_bend_c, 0, 2241
1, 180942, Pitch_bend_c, 0, 2121
1, 180993, Pitch_bend_c, 0, 1952
1, 181019, Pitch_bend_c, 0, 2096
1, 181044, Pitch_bend_c, 0, 1759
1, 181096, Pitch_bend_c, 0, 1615
1, 181121, Pitch_bend_c, 0, 1446
1, 181147, Pitch_bend_c, 0, 1326
1, 181172, Pitch_bend_c, 0, 1157
1, 181198, Pitch_bend_c, 0, 1036
1, 181224, Pitch_bend_c, 0, 892
1, 181249, Pitch_bend_c, 0, 555
1, 181274, Pitch_bend_c, 0, 290
1, 181300, Pitch_bend_c, 0, 193
1, 181377, Pitch_bend_c, 0, 49
1, 181428, Pitch_bend_c, 0, 0
1, 181659, Pitch_bend_c, 0, 290
1, 181684, Pitch_bend_c, 0, 988
1, 181710, Pitch_bend_c, 0, 1880
1, 181736, Pitch_bend_c, 0, 2964
1, 181761, Pitch_bend_c, 0, 4506
1, 181768, Note_on_c, 0, 78, 0
1, 181786, Pitch_bend_c, 0, 5975
1, 181812, Pitch_bend_c, 0, 7541
1, 181838, Pitch_bend_c, 0, 8192
1, 181887, Note_on_c, 0, 78, 82
1, 182222, Pitch_bend_c, 0, 7999
1, 182249, Pitch_bend_c, 0, 7300
1, 182275, Pitch_bend_c, 0, 6818
1, 182300, Pitch_bend_c, 0, 6433
1, 182324, Pitch_bend_c, 0, 6071
1, 182352, Pitch_bend_c, 0, 5855
1, 182375, Pitch_bend_c, 0, 5614
1, 182403, Pitch_bend_c, 0, 5373
1, 182426, Pitch_bend_c, 0, 5060
1, 182454, Pitch_bend_c, 0, 4795
1, 182480, Pitch_bend_c, 0, 4554
1, 182505, Pitch_bend_c, 0, 4385
1, 182529, Pitch_bend_c, 0, 4192
1, 182555, Pitch_bend_c, 0, 4072
1, 182580, Pitch_bend_c, 0, 3951
1, 182608, Pitch_bend_c, 0, 3711
1, 182632, Pitch_bend_c, 0, 3325
1, 182657, Pitch_bend_c, 0, 3036
1, 182683, Pitch_bend_c, 0, 2843
1, 182708, Pitch_bend_c, 0, 2602
1, 182759, Pitch_bend_c, 0, 2241
1, 182785, Pitch_bend_c, 0, 2096
1, 182836, Pitch_bend_c, 0, 1831
1, 182888, Pitch_bend_c, 0, 1615
1, 182964, Pitch_bend_c, 0, 1398
1, 182990, Pitch_bend_c, 0, 1301
1, 183016, Pitch_bend_c, 0, 1398
1, 183041, Pitch_bend_c, 0, 1205
1, 183092, Pitch_bend_c, 0, 1109
1, 183144, Pitch_bend_c, 0, 916
1, 183169, Pitch_bend_c, 0, 1036
1, 183219, Pitch_bend_c, 0, 844
1, 183348, Pitch_bend_c, 0, 723
1, 183476, Pitch_bend_c, 0, 892
1, 183502, Pitch_bend_c, 0, 699
1, 183912, Pitch_bend_c, 0, 531
1, 183988, Pitch_bend_c, 0, 651
1, 184019, Note_on_c, 0, 78, 0
1, 184040, Pitch_bend_c, 0, 482
1, 184091, Pitch_bend_c, 0, 338
1, 184116, Pitch_bend_c, 0, 241
1, 184168, Pitch_bend_c, 0, 25
1, 184169, Note_on_c, 0, 78, 72
1, 184219, Pitch_bend_c, 0, 0
1, 184449, Pitch_bend_c, 0, 145
1, 184475, Pitch_bend_c, 0, 964
1, 184500, Pitch_bend_c, 0, 1904
1, 184526, Pitch_bend_c, 0, 3012
1, 184552, Pitch_bend_c, 0, 4048
1, 184577, Pitch_bend_c, 0, 5156
1, 184603, Pitch_bend_c, 0, 5782
1, 184628, Pitch_bend_c, 0, 5927
1, 184680, Pitch_bend_c, 0, 5469
1, 184705, Pitch_bend_c, 0, 4746
1, 184731, Pitch_bend_c, 0, 3494
1, 184756, Pitch_bend_c, 0, 2024
1, 184782, Pitch_bend_c, 0, 868
1, 184807, Pitch_bend_c, 0, 49
1, 184833, Pitch_bend_c, 0, 0
1, 184987, Pitch_bend_c, 0, 338
1, 185012, Pitch_bend_c, 0, 1277
1, 185038, Pitch_bend_c, 0, 2651
1, 185064, Pitch_bend_c, 0, 4216
1, 185089, Pitch_bend_c, 0, 6071
1, 185115, Pitch_bend_c, 0, 7830
1, 185140, Pitch_bend_c, 0, 8192
1, 188110, Note_on_c, 0, 78, 0
1, 188386, Note_on_c, 0, 75, 74
1, 188392, Pitch_bend_c, 0, 7372
1, 188417, Pitch_bend_c, 0, 5541
1, 188443, Pitch_bend_c, 0, 4048
1, 188468, Pitch_bend_c, 0, 2843
1, 188494, Pitch_bend_c, 0, 2048
1, 188520, Pitch_bend_c, 0, 1542
1, 188545, Pitch_bend_c, 0, 1109
1, 188596, Pitch_bend_c, 0, 916
1, 188646, Pitch_bend_c, 0, 796
1, 188697, Pitch_bend_c, 0, 916
1, 188723, Pitch_bend_c, 0, 1229
1, 188748, Pitch_bend_c, 0, 1687
1, 188776, Pitch_bend_c, 0, 2458
1, 188801, Pitch_bend_c, 0, 3325
1, 188827, Pitch_bend_c, 0, 4385
1, 188852, Pitch_bend_c, 0, 5734
1, 188878, Pitch_bend_c, 0, 7300
1, 188904, Pitch_bend_c, 0, 8192
1, 191083, Note_on_c, 0, 73, 70
1, 191148, Note_on_c, 0, 71, 64
1, 191198, Note_on_c, 0, 75, 0
1, 191388, Note_on_c, 0, 73, 0
1, 191718, Note_on_c, 0, 73, 76
1, 191791, Note_on_c, 0, 70, 64
1, 191932, Note_on_c, 0, 71, 0
1, 191940, Note_on_c, 0, 73, 0
1, 192556, Note_on_c, 0, 72, 76
1, 192601, Note_on_c, 0, 73, 59
1, 192680, Note_on_c, 0, 70, 0
1, 192734, Note_on_c, 0, 73, 0
1, 193884, Note_on_c, 0, 73, 72
1, 194147, Note_on_c, 0, 72, 0
1, 196126, Note_on_c, 0, 71, 70
1, 196184, Note_on_c, 0, 70, 84
1, 196227, Note_on_c, 0, 73, 0
1, 196456, Note_on_c, 0, 70, 0
1, 196756, Note_on_c, 0, 68, 68
1, 196950, Note_on_c, 0, 71, 0
1, 197254, Note_on_c, 0, 68, 0
1, 197948, Note_on_c, 0, 66, 61
